order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,discount_amt,gross_revenue,net_revenue,refunded,region,channel
104507,CUST00262,2024-12-05,Electronics,3,1099.11,0.0,0.0,3297.33,3297.33,0,West,Retail Store
104508,CUST00441,2024-08-12,Electronics,5,744.9,0.1,372.45,3724.5,3352.05,0,East,Marketplace
104509,CUST00173,2025-01-31,Grocery,5,2103.07,0.15,1577.3,10515.35,8938.05,0,North,Online
104510,CUST00793,2024-12-03,Grocery,2,4010.94,0.1,802.19,8021.88,7219.69,0,Central,Online
104511,CUST00001,2024-04-20,Home & Kitchen,4,4615.19,0.1,1846.08,18460.76,16614.68,0,Central,Mobile App
104512,CUST00556,2024-09-09,Home & Kitchen,4,3070.48,0.0,0.0,12281.92,12281.92,0,North,Mobile App
104513,CUST00408,2025-06-22,Grocery,3,3666.59,0.0,0.0,10999.77,10999.77,0,South,Mobile App
104514,CUST00693,2024-02-05,Grocery,5,3793.97,0.0,0.0,18969.85,18969.85,0,South,Marketplace
104515,CUST00826,2025-06-02,Electronics,5,3361.13,0.05,840.28,16805.65,15965.37,0,South,Marketplace
104516,CUST00620,2024-09-21,Electronics,2,0.0,0.0,0.0,0.0,0.0,0,Central,Marketplace
104517,CUST00130,2024-09-16,Home & Kitchen,5,3245.91,0.0,0.0,16229.55,16229.55,0,East,Marketplace
104518,CUST00672,2024-02-20,Electronics,3,1174.84,0.0,0.0,3524.52,-3524.52,1,West,Retail Store
104519,CUST00226,2024-09-10,Apparel,2,2690.11,0.25,1345.06,5380.22,4035.16,0,Central,Online
104520,CUST00280,2025-05-25,Electronics,5,2835.33,0.25,3544.16,14176.65,10632.49,0,Central,Marketplace
104521,CUST00903,2025-05-25,Home & Kitchen,1,3876.64,0.0,0.0,3876.64,3876.64,0,Central,Online
104522,CUST00299,2024-05-25,Beauty,5,2124.67,0.0,0.0,10623.35,10623.35,0,North,Marketplace
104523,CUST00832,2024-10-27,Grocery,3,4721.95,0.0,0.0,14165.85,14165.85,0,East,Marketplace
104524,CUST00630,2025-11-17,Beauty,5,2626.01,0.0,0.0,13130.05,-13130.05,1,East,Marketplace
104525,CUST00387,2025-02-22,Grocery,2,3931.49,0.25,1965.74,7862.98,5897.24,0,Central,Marketplace
104526,CUST01026,2024-09-09,Apparel,1,893.12,0.0,0.0,893.12,-893.12,1,East,Marketplace
104527,CUST00622,2024-04-29,Grocery,2,1156.52,0.0,0.0,2313.04,2313.04,0,Central,Online
104528,CUST00789,2025-01-18,Electronics,4,4860.34,0.1,1944.14,19441.36,17497.22,0,West,Online
104529,CUST00977,2025-06-24,Apparel,1,3199.98,0.0,0.0,3199.98,3199.98,0,South,Mobile App
104530,CUST01173,2025-05-01,Sports,4,232.79,0.1,93.12,931.16,-838.04,1,South,Online
104531,CUST00826,2024-12-25,Sports,1,1284.01,0.0,0.0,1284.01,1284.01,0,South,Marketplace
104532,CUST00962,2025-07-15,Electronics,4,1006.56,0.25,1006.56,4026.24,3019.68,0,West,Online
104533,CUST00701,2025-07-23,Beauty,1,3025.43,0.4,1210.17,3025.43,1815.26,0,East,Mobile App
104534,CUST00527,2024-10-27,Grocery,5,4135.78,0.05,1033.95,20678.9,19644.95,0,South,Online
104535,CUST01107,2025-08-03,Beauty,4,2467.14,0.25,2467.14,9868.56,7401.42,0,North,Marketplace
104536,CUST00497,2025-05-17,Home & Kitchen,1,3025.92,0.0,0.0,3025.92,3025.92,0,East,Marketplace
104537,CUST00737,2024-04-11,Electronics,3,4523.41,0.05,678.51,13570.23,12891.72,0,North,Online
104538,CUST00730,2024-12-16,Grocery,1,3790.02,0.0,0.0,3790.02,3790.02,0,South,Mobile App
104539,CUST00284,2025-12-12,Beauty,1,2220.14,0.0,0.0,2220.14,2220.14,0,South,Marketplace
104541,CUST01115,2025-05-23,Sports,1,4616.0,0.1,461.6,4616.0,4154.4,0,West,Marketplace
104542,CUST00113,2025-04-08,Sports,5,4248.53,0.25,5310.66,21242.65,15931.99,0,West,Online
104543,CUST00653,2024-05-19,Apparel,3,1143.21,0.15,514.44,3429.63,2915.19,0,North,Online
104544,CUST00689,2024-09-06,Beauty,5,2755.76,0.1,1377.88,13778.8,12400.92,0,West,Online
104546,CUST01131,2024-06-30,Sports,5,4037.9,0.0,0.0,20189.5,20189.5,0,North,Online
104548,CUST00488,2024-04-11,Apparel,1,3333.94,0.0,0.0,3333.94,3333.94,0,East,Online
104549,CUST00498,2025-02-09,Sports,2,3922.47,0.1,784.49,7844.94,7060.45,0,South,Online
104550,CUST00153,2025-03-15,Beauty,1,3380.13,0.0,0.0,3380.13,3380.13,0,North,Mobile App
104551,CUST00653,2024-04-26,Apparel,1,3045.05,0.05,152.25,3045.05,2892.8,0,North,Online
104552,CUST00861,2024-04-11,Grocery,1,255.93,0.1,25.59,255.93,-230.34,1,West,Marketplace
104553,CUST00533,2024-11-19,Electronics,3,3289.18,0.05,493.38,9867.54,9374.16,0,South,Mobile App
104554,CUST00937,2025-08-05,Sports,5,3495.86,0.1,1747.93,17479.3,15731.37,0,West,Retail Store
104555,CUST01098,2025-03-09,Electronics,2,1616.74,0.0,0.0,3233.48,3233.48,0,East,Marketplace
104556,CUST00966,2024-08-01,Grocery,2,4595.92,0.15,1378.78,9191.84,7813.06,0,West,Retail Store
104557,CUST00134,2024-10-20,Grocery,5,4004.51,0.0,0.0,20022.55,20022.55,0,Central,Online
104558,CUST01032,2024-03-09,Sports,2,1314.03,0.4,1051.22,2628.06,1576.84,0,West,Online
104559,CUST00442,2024-11-01,Electronics,5,710.27,0.0,0.0,3551.35,3551.35,0,West,Online
104560,CUST00954,2025-07-31,Grocery,3,3712.72,0.0,0.0,11138.16,11138.16,0,Central,Marketplace
104561,CUST00751,2025-03-24,Electronics,2,3200.48,0.15,960.14,6400.96,-5440.82,1,West,Marketplace
104562,CUST00703,2025-04-17,Sports,5,4753.28,0.0,0.0,23766.4,23766.4,0,North,Online
104563,CUST00959,2024-03-18,Electronics,5,1709.55,0.25,2136.94,8547.75,6410.81,0,Central,Online
104565,CUST00322,2025-06-28,Beauty,3,1599.48,0.0,0.0,4798.44,4798.44,0,North,Retail Store
104567,CUST00063,2024-12-31,Apparel,2,1088.13,0.0,0.0,2176.26,2176.26,0,West,Marketplace
104568,CUST00590,2025-08-12,Home & Kitchen,3,2664.24,0.0,0.0,7992.72,7992.72,0,North,Online
104569,CUST00382,2024-08-01,Grocery,5,3677.19,0.05,919.3,18385.95,17466.65,0,West,Mobile App
104570,CUST00140,2025-06-23,Home & Kitchen,1,3851.93,0.0,0.0,3851.93,3851.93,0,Central,Marketplace
104571,CUST00831,2024-07-19,Apparel,2,3976.72,0.25,1988.36,7953.44,5965.08,0,Central,Marketplace
104572,CUST00674,2024-10-02,Electronics,5,1962.43,0.15,1471.82,9812.15,8340.33,0,South,Online
104573,CUST00101,2025-10-26,Beauty,1,4787.96,0.05,239.4,4787.96,4548.56,0,South,Mobile App
104574,CUST00258,2024-02-17,Apparel,2,2746.0,0.0,0.0,5492.0,-5492.0,1,Central,Retail Store
104575,CUST00137,2025-12-05,Grocery,4,1499.07,0.0,0.0,5996.28,5996.28,0,South,Retail Store
104576,CUST00501,2025-03-17,Grocery,5,2320.15,0.4,4640.3,11600.75,6960.45,0,South,Marketplace
104577,CUST00964,2024-07-29,Sports,1,4431.19,0.0,0.0,4431.19,4431.19,0,South,Marketplace
104578,CUST00680,2024-12-26,Beauty,5,2525.99,0.0,0.0,12629.95,12629.95,0,West,Online
104579,CUST00361,2024-09-27,Beauty,1,4680.53,0.1,468.05,4680.53,4212.48,0,East,Mobile App
104580,CUST01023,2025-07-20,Sports,3,222.64,0.0,0.0,667.92,667.92,0,East,Online
104581,CUST00951,2025-01-23,Sports,3,3041.88,0.25,2281.41,9125.64,6844.23,0,East,Mobile App
104582,CUST00550,2025-02-20,Electronics,5,1589.75,0.15,1192.31,7948.75,6756.44,0,South,Online
104583,CUST01041,2024-07-02,Grocery,1,446.68,0.0,0.0,446.68,446.68,0,West,Marketplace
104585,CUST01177,2025-08-13,Apparel,5,3099.82,0.0,0.0,15499.1,15499.1,0,West,Retail Store
104586,CUST00824,2025-03-06,Electronics,4,2980.35,0.05,596.07,11921.4,11325.33,0,West,Online
104587,CUST00579,2025-10-01,Apparel,1,3814.79,0.05,190.74,3814.79,3624.05,0,West,Online
104589,CUST00678,2024-12-13,Beauty,4,2995.54,0.1,1198.22,11982.16,10783.94,0,South,Retail Store
104590,CUST00102,2025-04-22,Beauty,5,2245.32,0.15,1683.99,11226.6,9542.61,0,West,Marketplace
104591,CUST00766,2024-10-21,Beauty,3,2713.88,0.0,0.0,8141.64,8141.64,0,Central,Online
104592,CUST01049,2024-02-19,Beauty,1,3998.8,0.0,0.0,3998.8,3998.8,0,Central,Online
104593,CUST01148,2025-02-10,Grocery,5,3773.06,0.0,0.0,18865.3,18865.3,0,North,Retail Store
104594,CUST01051,2025-10-15,Sports,2,526.82,0.0,0.0,1053.64,1053.64,0,East,Mobile App
104595,CUST00735,2025-02-12,Home & Kitchen,2,1514.02,0.0,0.0,3028.04,3028.04,0,South,Marketplace
104596,CUST00179,2025-09-23,Electronics,2,2559.44,0.1,511.89,5118.88,4606.99,0,South,Retail Store
104597,CUST00693,2024-05-21,Electronics,1,4655.91,0.0,0.0,4655.91,-4655.91,1,South,Marketplace
104598,CUST00040,2025-03-02,Apparel,2,0.0,0.0,0.0,0.0,0.0,0,West,Online
104599,CUST00852,2025-05-25,Sports,5,4293.58,0.1,2146.79,21467.9,-19321.11,1,East,Online
104600,CUST00767,2024-06-17,Apparel,3,2462.46,0.0,0.0,7387.38,7387.38,0,South,Online
104601,CUST00302,2024-12-17,Home & Kitchen,1,3226.11,0.0,0.0,3226.11,3226.11,0,North,Online
104602,CUST00182,2024-07-25,Apparel,1,2181.5,0.0,0.0,2181.5,2181.5,0,North,Retail Store
104603,CUST00778,2025-11-13,Electronics,5,1921.76,0.0,0.0,9608.8,9608.8,0,South,Online
104604,CUST00320,2024-09-20,Sports,3,431.85,0.0,0.0,1295.55,1295.55,0,South,Marketplace
104605,CUST00237,2025-11-02,Apparel,3,3965.46,0.15,1784.46,11896.38,10111.92,0,West,Online
104606,CUST00678,2024-09-19,Electronics,5,3310.3,0.0,0.0,16551.5,-16551.5,1,South,Retail Store
104608,CUST00700,2025-07-14,Electronics,4,4594.92,0.0,0.0,18379.68,18379.68,0,West,Marketplace
104609,CUST00855,2024-10-28,Home & Kitchen,5,2882.14,0.1,1441.07,14410.7,12969.63,0,East,Online
104610,CUST00520,2025-07-15,Beauty,1,2944.98,0.15,441.75,2944.98,-2503.23,1,Central,Marketplace
104611,CUST00248,2025-09-24,Grocery,5,276.32,0.25,345.4,1381.6,1036.2,0,East,Online
104612,CUST00536,2025-05-29,Grocery,3,4924.55,0.0,0.0,14773.65,-14773.65,1,East,Online
104613,CUST00734,2025-09-19,Apparel,4,3592.15,0.0,0.0,14368.6,14368.6,0,East,Online
104614,CUST00184,2025-10-01,Grocery,3,1092.38,0.0,0.0,3277.14,3277.14,0,North,Mobile App
104615,CUST00891,2024-12-21,Apparel,2,1493.86,0.0,0.0,2987.72,2987.72,0,North,Online
104616,CUST00924,2024-05-23,Electronics,5,3300.86,0.1,1650.43,16504.3,14853.87,0,West,Retail Store
104617,CUST00691,2024-06-06,Home & Kitchen,1,4421.83,0.0,0.0,4421.83,4421.83,0,South,Marketplace
104618,CUST00499,2024-05-14,Beauty,5,4222.47,0.1,2111.24,21112.35,19001.11,0,West,Marketplace
104619,CUST00739,2024-11-28,Grocery,2,2121.59,0.15,636.48,4243.18,3606.7,0,North,Online
104620,CUST01054,2025-05-21,Sports,5,1969.44,0.0,0.0,9847.2,9847.2,0,Central,Online
104621,CUST00164,2024-09-13,Sports,4,1559.65,0.25,1559.65,6238.6,-4678.95,1,East,Marketplace
104622,CUST00118,2025-10-23,Apparel,2,1815.65,0.05,181.57,3631.3,3449.73,0,East,Online
104623,CUST00264,2024-04-28,Apparel,1,1111.91,0.1,111.19,1111.91,1000.72,0,South,Marketplace
104624,CUST00267,2024-09-26,Beauty,5,1171.7,0.05,292.92,5858.5,5565.58,0,North,Online
104625,CUST00585,2024-08-23,Grocery,5,3813.7,0.05,953.42,19068.5,18115.08,0,West,Online
104626,CUST00823,2024-10-03,Beauty,5,1040.95,0.0,0.0,5204.75,5204.75,0,Central,Mobile App
104627,CUST01137,2024-07-28,Home & Kitchen,5,3989.67,0.0,0.0,19948.35,-19948.35,1,West,Online
104628,CUST00034,2025-11-15,Beauty,5,2886.71,0.1,1443.36,14433.55,12990.19,0,Central,Mobile App
104629,CUST00068,2024-12-07,Electronics,5,1202.28,0.0,0.0,6011.4,6011.4,0,South,Retail Store
104630,CUST00182,2024-06-04,Apparel,4,1467.69,0.0,0.0,5870.76,5870.76,0,North,Retail Store
104631,CUST00909,2024-11-11,Electronics,3,375.25,0.0,0.0,1125.75,1125.75,0,South,Marketplace
104632,CUST00705,2025-12-27,Grocery,3,4377.6,0.1,1313.28,13132.8,11819.52,0,Central,Retail Store
104633,CUST00886,2025-03-14,Sports,5,2393.39,0.0,0.0,11966.95,11966.95,0,East,Marketplace
104634,CUST00051,2024-02-25,Sports,1,1767.24,0.0,0.0,1767.24,1767.24,0,East,Retail Store
104635,CUST00678,2024-08-11,Home & Kitchen,3,1971.34,0.05,295.7,5914.02,5618.32,0,South,Retail Store
104636,CUST00045,2025-01-01,Home & Kitchen,4,4199.81,0.15,2519.89,16799.24,14279.35,0,North,Marketplace
104637,CUST00757,2025-07-16,Beauty,1,1770.21,0.0,0.0,1770.21,1770.21,0,South,Online
104638,CUST01159,2024-04-18,Home & Kitchen,4,2034.55,0.15,1220.73,8138.2,6917.47,0,South,Retail Store
104639,CUST00354,2024-08-03,Apparel,2,1809.51,0.0,0.0,3619.02,3619.02,0,East,Online
104640,CUST00326,2024-08-21,Apparel,2,3804.45,0.0,0.0,7608.9,7608.9,0,East,Online
104641,CUST00772,2024-08-02,Apparel,5,2508.91,0.0,0.0,12544.55,12544.55,0,South,Mobile App
104642,CUST00220,2025-03-29,Grocery,1,3460.02,0.0,0.0,3460.02,3460.02,0,West,Retail Store
104643,CUST00083,2024-12-28,Apparel,3,2951.59,0.0,0.0,8854.77,8854.77,0,East,Marketplace
104644,CUST01136,2025-03-23,Home & Kitchen,2,2662.95,0.0,0.0,5325.9,5325.9,0,Central,Online
104645,CUST01142,2024-11-11,Sports,5,3922.38,0.1,1961.19,19611.9,17650.71,0,Central,Online
104646,CUST00026,2024-04-20,Sports,5,2441.39,0.25,3051.74,12206.95,9155.21,0,East,Online
104647,CUST00130,2025-03-26,Beauty,2,4337.44,0.0,0.0,8674.88,8674.88,0,East,Marketplace
104648,CUST00141,2025-07-01,Apparel,4,4947.21,0.0,0.0,19788.84,19788.84,0,West,Online
104649,CUST01047,2024-11-12,Grocery,5,3390.05,0.0,0.0,16950.25,16950.25,0,East,Marketplace
104650,CUST00469,2024-12-08,Sports,3,2723.79,0.0,0.0,8171.37,8171.37,0,West,Retail Store
104651,CUST00962,2025-05-01,Beauty,5,1780.33,0.0,0.0,8901.65,8901.65,0,West,Online
104652,CUST00250,2024-10-26,Electronics,2,4088.47,0.0,0.0,8176.94,8176.94,0,Central,Marketplace
104653,CUST01091,2024-08-08,Beauty,3,2181.27,0.0,0.0,6543.81,6543.81,0,South,Online
104654,CUST00805,2025-06-16,Sports,4,4588.54,0.1,1835.42,18354.16,16518.74,0,South,Marketplace
104655,CUST00165,2024-07-30,Sports,1,2068.05,0.0,0.0,2068.05,2068.05,0,Central,Retail Store
104656,CUST00922,2025-03-22,Electronics,5,830.15,0.0,0.0,4150.75,4150.75,0,Central,Online
104657,CUST01158,2025-08-03,Beauty,3,2434.9,0.0,0.0,7304.7,7304.7,0,North,Marketplace
104658,CUST00493,2025-02-28,Sports,2,876.33,0.0,0.0,1752.66,1752.66,0,West,Online
104661,CUST01063,2025-02-14,Beauty,2,0.0,0.1,0.0,0.0,0.0,0,West,Online
104662,CUST00763,2025-01-21,Sports,2,2127.37,0.1,425.47,4254.74,3829.27,0,West,Mobile App
104663,CUST00748,2024-12-15,Sports,5,313.94,0.1,156.97,1569.7,1412.73,0,West,Marketplace
104664,CUST00893,2025-02-03,Electronics,5,1487.02,0.1,743.51,7435.1,6691.59,0,West,Marketplace
104665,CUST00887,2025-04-08,Home & Kitchen,2,852.1,0.0,0.0,1704.2,1704.2,0,South,Online
104667,CUST00263,2025-01-28,Apparel,1,4721.37,0.05,236.07,4721.37,4485.3,0,West,Marketplace
104668,CUST00323,2024-04-02,Sports,3,3390.32,0.0,0.0,10170.96,-10170.96,1,North,Online
104669,CUST01097,2025-01-16,Grocery,3,2023.99,0.15,910.8,6071.97,5161.17,0,West,Online
104670,CUST00155,2024-08-10,Electronics,4,1774.51,0.4,2839.22,7098.04,4258.82,0,Central,Retail Store
104671,CUST00390,2025-04-04,Home & Kitchen,1,3214.33,0.05,160.72,3214.33,3053.61,0,South,Online
104672,CUST00309,2024-06-02,Beauty,4,841.2,0.25,841.2,3364.8,2523.6,0,Central,Retail Store
104673,CUST00269,2024-12-14,Beauty,1,2027.01,0.0,0.0,2027.01,2027.01,0,South,Online
104674,CUST01062,2024-05-24,Home & Kitchen,1,720.56,0.0,0.0,720.56,720.56,0,Central,Marketplace
104675,CUST00871,2024-12-16,Sports,2,2556.81,0.25,1278.4,5113.62,3835.22,0,North,Online
104676,CUST00316,2024-06-06,Apparel,3,4656.1,0.0,0.0,13968.3,13968.3,0,South,Online
104677,CUST01191,2024-11-12,Electronics,2,4108.44,0.0,0.0,8216.88,8216.88,0,South,Online
104678,CUST00001,2024-05-15,Apparel,5,1121.16,0.0,0.0,5605.8,5605.8,0,Central,Mobile App
104679,CUST00826,2025-04-24,Grocery,3,1491.57,0.0,0.0,4474.71,4474.71,0,South,Marketplace
104680,CUST00926,2024-11-14,Sports,2,0.0,0.0,0.0,0.0,0.0,0,South,Marketplace
104681,CUST00001,2024-11-26,Sports,2,687.69,0.0,0.0,1375.38,1375.38,0,Central,Mobile App
104682,CUST00509,2024-01-14,Apparel,2,604.18,0.0,0.0,1208.36,1208.36,0,South,Online
104683,CUST01053,2024-12-25,Beauty,2,4071.83,0.0,0.0,8143.66,8143.66,0,East,Retail Store
104684,CUST00039,2024-10-17,Grocery,4,608.4,0.0,0.0,2433.6,2433.6,0,Central,Online
104685,CUST00561,2024-01-22,Sports,3,3419.72,0.0,0.0,10259.16,10259.16,0,West,Online
104686,CUST00731,2025-08-19,Apparel,5,2366.58,0.05,591.64,11832.9,11241.26,0,South,Online
104687,CUST00349,2024-12-30,Sports,4,4349.98,0.0,0.0,17399.92,17399.92,0,Central,Online
104688,CUST00114,2024-11-21,Electronics,2,1085.74,0.0,0.0,2171.48,2171.48,0,East,Marketplace
104689,CUST00911,2025-04-04,Home & Kitchen,4,337.85,0.1,135.14,1351.4,1216.26,0,Central,Marketplace
104690,CUST00332,2024-11-25,Beauty,2,2501.53,0.05,250.15,5003.06,4752.91,0,North,Marketplace
104691,CUST00616,2025-04-29,Sports,2,2846.27,0.15,853.88,5692.54,4838.66,0,West,Online
104692,CUST00897,2025-05-01,Beauty,2,1071.81,0.0,0.0,2143.62,2143.62,0,West,Retail Store
104693,CUST00391,2025-08-27,Home & Kitchen,3,3085.52,0.0,0.0,9256.56,9256.56,0,East,Marketplace
104694,CUST00932,2025-05-16,Electronics,1,0.0,0.05,0.0,0.0,0.0,0,Central,Marketplace
104695,CUST00751,2025-03-14,Apparel,3,2885.55,0.0,0.0,8656.65,8656.65,0,West,Marketplace
104696,CUST00883,2025-09-22,Home & Kitchen,5,4611.9,0.15,3458.92,23059.5,19600.58,0,Central,Marketplace
104697,CUST00534,2024-08-01,Sports,5,1846.14,0.0,0.0,9230.7,9230.7,0,North,Online
104698,CUST00029,2025-01-08,Sports,1,2912.57,0.0,0.0,2912.57,2912.57,0,North,Marketplace
104699,CUST00939,2025-09-10,Beauty,1,1769.6,0.1,176.96,1769.6,1592.64,0,Central,Retail Store
104700,CUST00766,2024-11-01,Home & Kitchen,4,305.57,0.0,0.0,1222.28,1222.28,0,Central,Online
104701,CUST01091,2024-12-06,Home & Kitchen,2,4006.66,0.0,0.0,8013.32,8013.32,0,South,Online
104702,CUST00219,2024-06-22,Home & Kitchen,1,2024.37,0.0,0.0,2024.37,2024.37,0,North,Online
104703,CUST00351,2024-11-28,Grocery,5,4722.97,0.0,0.0,23614.85,23614.85,0,South,Retail Store
104704,CUST01193,2025-04-18,Grocery,4,4384.54,0.15,2630.72,17538.16,14907.44,0,East,Marketplace
104705,CUST00769,2025-05-28,Apparel,3,932.09,0.15,419.44,2796.27,2376.83,0,Central,Online
104706,CUST00832,2025-02-01,Grocery,5,703.98,0.1,351.99,3519.9,3167.91,0,East,Marketplace
104707,CUST00192,2024-12-29,Home & Kitchen,3,3038.78,0.0,0.0,9116.34,9116.34,0,South,Retail Store
104708,CUST00419,2025-05-19,Grocery,1,739.91,0.1,73.99,739.91,665.92,0,Central,Marketplace
104709,CUST00972,2025-01-15,Sports,4,4789.79,0.0,0.0,19159.16,-19159.16,1,West,Retail Store
104710,CUST00359,2024-07-31,Beauty,4,2974.02,0.0,0.0,11896.08,11896.08,0,North,Online
104711,CUST01040,2025-02-21,Electronics,3,4494.5,0.1,1348.35,13483.5,12135.15,0,North,Marketplace
104712,CUST00529,2025-02-08,Apparel,1,566.09,0.05,28.3,566.09,537.79,0,South,Online
104714,CUST00623,2024-06-24,Home & Kitchen,2,4179.59,0.0,0.0,8359.18,8359.18,0,North,Online
104715,CUST00760,2025-06-05,Apparel,3,2312.37,0.25,1734.28,6937.11,5202.83,0,Central,Marketplace
104716,CUST01044,2025-06-02,Sports,5,3220.55,0.0,0.0,16102.75,-16102.75,1,South,Online
104717,CUST01159,2024-05-01,Electronics,2,263.68,0.1,52.74,527.36,474.62,0,South,Retail Store
104718,CUST00744,2025-02-01,Grocery,5,833.92,0.25,1042.4,4169.6,3127.2,0,East,Online
104719,CUST00237,2025-06-26,Home & Kitchen,3,2252.19,0.0,0.0,6756.57,6756.57,0,West,Online
104720,CUST00322,2025-03-21,Sports,3,1548.32,0.0,0.0,4644.96,4644.96,0,North,Retail Store
104721,CUST01096,2025-10-16,Electronics,4,1770.82,0.0,0.0,7083.28,7083.28,0,Central,Online
104722,CUST00565,2025-07-02,Beauty,3,2479.48,0.0,0.0,7438.44,7438.44,0,Central,Online
104723,CUST00708,2025-07-06,Sports,3,1733.34,0.0,0.0,5200.02,5200.02,0,Central,Mobile App
104724,CUST00206,2024-07-16,Grocery,2,2857.63,0.0,0.0,5715.26,5715.26,0,North,Online
104725,CUST00386,2025-03-04,Grocery,2,4167.39,0.0,0.0,8334.78,8334.78,0,Central,Online
104726,CUST00232,2024-05-20,Apparel,3,4419.08,0.1,1325.72,13257.24,11931.52,0,West,Retail Store
104727,CUST01114,2024-02-01,Beauty,3,3349.99,0.1,1005.0,10049.97,9044.97,0,South,Marketplace
104728,CUST00224,2025-04-19,Sports,2,4033.38,0.0,0.0,8066.76,8066.76,0,West,Mobile App
104729,CUST00231,2025-01-29,Home & Kitchen,1,4790.15,0.05,239.51,4790.15,4550.64,0,East,Marketplace
104730,CUST01155,2024-08-09,Sports,2,3891.9,0.0,0.0,7783.8,7783.8,0,Central,Online
104731,CUST00692,2025-05-27,Grocery,1,4228.77,0.0,0.0,4228.77,4228.77,0,North,Mobile App
104732,CUST00667,2025-03-09,Grocery,5,1698.19,0.0,0.0,8490.95,8490.95,0,East,Marketplace
104733,CUST00888,2025-08-08,Electronics,4,879.07,0.15,527.44,3516.28,2988.84,0,North,Marketplace
104734,CUST00544,2024-12-04,Sports,2,3462.0,0.0,0.0,6924.0,6924.0,0,North,Marketplace
104735,CUST00564,2025-05-20,Electronics,2,2519.61,0.1,503.92,5039.22,4535.3,0,North,Marketplace
104736,CUST00505,2025-07-02,Electronics,5,2279.16,0.0,0.0,11395.8,11395.8,0,South,Marketplace
104737,CUST01149,2024-09-16,Sports,1,2788.63,0.0,0.0,2788.63,2788.63,0,North,Retail Store
104738,CUST00372,2025-02-24,Grocery,3,3906.01,0.05,585.9,11718.03,11132.13,0,Central,Retail Store
104739,CUST00937,2025-07-29,Electronics,4,4465.53,0.0,0.0,17862.12,-17862.12,1,West,Retail Store
104740,CUST01036,2024-07-17,Home & Kitchen,4,1948.82,0.0,0.0,7795.28,7795.28,0,East,Marketplace
104741,CUST00302,2024-12-09,Sports,1,212.44,0.25,53.11,212.44,159.33,0,North,Online
104742,CUST00523,2024-09-01,Grocery,1,3113.46,0.15,467.02,3113.46,2646.44,0,Central,Marketplace
104743,CUST00202,2025-02-20,Home & Kitchen,2,278.06,0.0,0.0,556.12,556.12,0,East,Online
104744,CUST00769,2025-04-27,Grocery,2,2262.74,0.0,0.0,4525.48,4525.48,0,Central,Online
104745,CUST00834,2025-02-17,Electronics,2,3285.28,0.1,657.06,6570.56,5913.5,0,West,Online
104746,CUST00454,2025-06-15,Apparel,1,4413.53,0.1,441.35,4413.53,3972.18,0,South,Online
104747,CUST00117,2024-07-17,Sports,4,824.99,0.0,0.0,3299.96,3299.96,0,East,Marketplace
104748,CUST01000,2024-05-25,Apparel,5,3178.09,0.0,0.0,15890.45,15890.45,0,West,Retail Store
104749,CUST00135,2025-01-10,Sports,3,4709.95,0.05,706.49,14129.85,13423.36,0,Central,Retail Store
104750,CUST00443,2024-07-24,Beauty,1,912.45,0.15,136.87,912.45,775.58,0,Central,Online
104751,CUST00307,2024-04-16,Beauty,2,1105.51,0.0,0.0,2211.02,2211.02,0,South,Online
104752,CUST00126,2025-01-02,Grocery,3,3227.55,0.0,0.0,9682.65,9682.65,0,North,Marketplace
104753,CUST00092,2024-04-12,Home & Kitchen,2,1796.98,0.0,0.0,3593.96,3593.96,0,West,Online
104754,CUST00976,2024-12-12,Beauty,1,1677.24,0.0,0.0,1677.24,1677.24,0,Central,Online
104755,CUST00196,2025-08-22,Grocery,3,3733.53,0.05,560.03,11200.59,10640.56,0,South,Mobile App
104756,CUST00189,2025-07-18,Sports,2,4029.77,0.0,0.0,8059.54,8059.54,0,Central,Online
104757,CUST00861,2024-04-20,Home & Kitchen,2,3541.9,0.0,0.0,7083.8,7083.8,0,West,Marketplace
104758,CUST01139,2025-04-29,Grocery,2,3239.17,0.1,647.83,6478.34,5830.51,0,North,Online
104759,CUST00229,2025-07-10,Electronics,2,986.36,0.4,789.09,1972.72,1183.63,0,East,Online
104760,CUST00314,2025-04-04,Apparel,5,2755.25,0.15,2066.44,13776.25,11709.81,0,Central,Marketplace
104761,CUST00700,2025-02-19,Grocery,1,4591.44,0.0,0.0,4591.44,4591.44,0,West,Marketplace
104762,CUST00441,2024-08-27,Grocery,3,2336.37,0.15,1051.37,7009.11,5957.74,0,East,Marketplace
104763,CUST00813,2024-08-10,Electronics,5,4566.23,0.05,1141.56,22831.15,21689.59,0,North,Online
104764,CUST00288,2024-02-11,Apparel,4,4801.12,0.25,4801.12,19204.48,14403.36,0,South,Online
104765,CUST00617,2025-07-05,Sports,2,521.57,0.25,260.79,1043.14,782.35,0,West,Online
104766,CUST00624,2025-05-04,Home & Kitchen,3,1635.22,0.0,0.0,4905.66,4905.66,0,South,Online
104767,CUST00720,2024-01-22,Electronics,1,3129.99,0.0,0.0,3129.99,3129.99,0,Central,Online
104768,CUST00765,2024-11-26,Electronics,1,4362.64,0.0,0.0,4362.64,4362.64,0,Central,Retail Store
104769,CUST00285,2025-02-18,Electronics,4,3779.18,0.0,0.0,15116.72,15116.72,0,Central,Online
104770,CUST00266,2025-12-09,Grocery,3,3513.33,0.0,0.0,10539.99,10539.99,0,East,Mobile App
